"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
"Credulity",0.00167997423505956,0.00165706323661364,0.000674486097341674,1.89053958236262e-05,3.16043630697593e-07,0.000572137947322071,0.00141842896092581,0.000385045335322622,0.00273660310089075
"Mistrust",0.00102807242186382,0.00186744358920718,0.000616201183300455,0.00204618396589198,0.000933015885650632,0.000303404590893994,0.00231094040139066,0.000565463346270942,0.000516121586983366
"Trust",0.000173606818197805,0.00253384743512118,0.00159569518290867,0.00134519924236448,0.000125056958707113,0.0016727960847907,0.000201452573185382,0.0014148942452854,0.000580757161808809
"Social Intelligence",0.00165436857795241,0.000728849403913667,0.000891557319508482,0.00104954763318474,0.00134421122730297,0.000583488016632495,0.000282737167614815,0.00293149992728646,0.000120100989226308
"McA-SL",0.00141772033488949,0.000642074196323917,2.7336463760728e-05,0.00103345942797411,0.00162507925765467,0.002900826346208,0.000201128002624075,0.00118768291234172,4.80088399603661e-05
"Autism",0.00137565371366072,0.000267875971784848,7.69790606844516e-05,0.00192414284318477,0.00250009195212856,0.000641573042967481,0.00108262777324112,0.00156468069345212,0.000212564250647593
"Paranoia",0.00147605771168613,0.000168862165709052,0.00127817640536868,0.000642697721773626,0.0016318037617216,0.00139328267120287,0.00254110087797967,0.000549673178394622,0.000618538214010471
"ICAR",0.000625301334340958,0.00107132626716274,0.00239151993006438,0.00227789498668274,0.0011137450829044,0.000616780073894375,0.00134627875363045,0.00033503380198656,8.67480496141126e-05
"Gullibility",0.00157491800133814,0.00164855707615625,0.000855054242741831,0.000943397869209687,0.000752231387238147,0.000797974015715116,0.000371949447744473,0.00026808370841982,0.00278710346093498
"Credulity",0.00158802229003993,0.00178297380467218,0.000350927974331488,0.000846146634807526,0.000233778444266791,0.000524793666399999,0.000936462361170441,0.000794449929077642,0.00276077921073506
"Mistrust",0.00117033766482953,0.00165832502780994,0.000654373492035139,0.00158381921844718,0.00120221713578042,0.0022260872924836,0.0014770355286939,0.000522344193455194,0.000297172986386991
"Trust",0.000196256011407184,0.00233010691034651,0.00172030754943862,0.00033938353792135,0.00124739227399084,0.00205024884754401,0.000585537196658891,0.00113545199161229,0.000256579924934575
"Social Intelligence",0.00168620710250206,0.000696738325325228,0.000649588958995818,0.000960494021855817,0.00125229963490253,8.34360002902135e-05,0.0011575679906181,0.00289289959802329,0.000206637491651951
"McA-SL",0.00159411824879591,0.00010748976520274,0.000486785849645398,0.00152606063643736,0.00135737658055287,0.00185396847289495,0.00204249540812759,0.00118672262597902,0.000147115827086222
"Autism",0.00119659304615839,0.000239949147877873,0.00214256255660691,0.00182070967865053,0.00134925861220105,0.000790624385001897,0.0010860365984456,0.00162743648449966,0.000575691514971503
"Paranoia",0.00154345967331498,0.000470648445362408,0.000888369800890191,0.000123177489215448,0.00243033528200761,0.00121621497482633,0.00198909802975431,0.00109403378328447,0.000229606928994373
"ICAR",0.000657946424815095,0.00138943817933916,0.000737838332192747,0.00306870199859726,0.00127613269913411,0.000197748738464349,0.000378321181893276,0.00136295859975178,8.26341125075693e-05
"Gullibility",0.00179587653258006,0.000372248780638468,0.00206863247342358,0.000213415872722836,2.25579810588128e-06,0.000190864422798269,0.000291300641484095,7.40609137443147e-05,0.00286089081948611
"Credulity",0.00170048957077457,0.000908378366892568,0.00181744640766917,0.000403282696943152,0.000548296612008117,0.00107912834749917,0.000509335413505222,0.000827000939559587,0.00253158750614043
"Mistrust",0.000881767382656757,0.00185669104950219,0.000383169234953182,0.00147611856172343,0.00215931818069641,0.00051485798245768,0.00201373843217791,0.000666697104694233,0.000148589059077815
"Trust",0.000258426543872483,0.00267508377500959,0.000494528554117752,0.000154441382201108,0.00156902205168968,0.00192439187959647,0.000309390018987726,0.00148247386687444,0.000223979088238947
"Social Intelligence",0.0016625824994926,0.000140022651674402,0.000819226910507005,0.000384257366194497,0.00224078579883478,0.000289484297350955,0.00088005219131747,0.00251028294781483,0.000465287161675918
"McA-SL",0.00152068062844531,0.00108856567565738,0.000712407146110047,0.0010913628879464,0.000629730929706477,0.0026728666240106,0.00050924872844256,0.00164432171489099,0.000547771026958514
"Autism",0.00104889642620241,0.000849002688839262,0.00245257149766219,0.00137015206746725,0.000879655923025457,0.00164284589691963,0.000792654553033563,0.00117274461821369,0.000900121502009785
"Paranoia",0.00155856900763003,0.00075959142846052,0.000536751398107221,0.000977784875100125,0.000868843647418277,0.00092985245099632,0.00311441847409173,0.000655797352320907,2.30373948590353e-05
"ICAR",0.000595171184173819,0.000574124762555318,0.000562224841543331,0.00355249840808515,0.000721872118135279,0.00115094014889753,0.000583822277873941,0.000378391030484432,0.000223650399676866
"Gullibility",0.00164012015295335,0.00128608131900453,0.00156503157269304,0.000798290011482408,0.000581460906092808,0.000322868529383405,0.000512034513188626,0.00121494879368452,0.00252760542258339
"Credulity",0.00177409754224785,0.00109958832469058,0.000954351345690313,0.000582302737220735,0.000909432500766952,0.00130800287192696,0.000457134284474674,0.000481212093102422,0.0027230763189797
"Mistrust",0.00115354357557697,0.00193650227290454,0.000515692959070864,0.000392720130841458,0.00183332954426798,0.000731721764753254,0.00233946917857129,0.000994778218461505,0.000374050981508307
"Trust",1.23908348274475e-05,0.00270931881388054,0.00159647345880165,0.000110143148719865,0.000965024735144468,0.000490047159903792,0.00115963225978385,0.00182296206920067,0.000509138853409348
"Social Intelligence",0.00178336904367218,0.000978174268994755,0.000586042948119124,0.000227380530405411,0.0013071546141335,0.000182133476116623,0.00170288685796742,0.0024126966516112,0.00100243061545121
"McA-SL",0.00141150624990037,0.000697249096099382,0.00118105148214774,0.00126262043476659,0.000525673079529716,0.00279022800997414,0.00101403358034047,0.00099284410586742,0.000675790488174353
"Autism",0.00110563321159114,0.000125594003414963,0.00276090603415085,0.000731523915441407,0.000109234283489311,0.00196386036035532,3.25737012174701e-05,0.00163743105121864,0.000230544664412852
"Paranoia",0.00144303808142528,0.000508012371593829,0.000384961180350919,0.000236667528838955,0.0028327458284295,0.000639816964244799,0.0021073653305955,0.000590216205986484,0.000481870743721804
"ICAR",0.000600597632887561,8.43795676838453e-05,0.00358511720274092,0.000531908611097016,0.00130899861374111,7.22785815737785e-05,0.000116724937392111,0.000824836744705825,0.000288943789382508
"Gullibility",0.00175307542922083,0.000967597130446547,0.000673036360379585,0.00146412180462227,0.000424682770272521,2.41044840064168e-05,0.00108324892578543,0.00118347263889299,0.00257660232238335
"Credulity",0.00178802543800629,0.00139539912418876,0.000636766511929263,0.000730459642727561,0.000377278717843938,0.000183088067057694,0.000694769854293822,0.000824538009100792,0.00292888287351392
"Mistrust",0.00104089870880662,0.00163933030227133,0.000973421591260858,0.000223634507985656,0.00260194370111035,0.000582612400208683,0.00193184697321148,0.00059938041273495,0.000175288935371014
"Trust",4.30444782698491e-06,0.00297481521073757,0.00091248600369046,0.00182124776156028,0.000503396815710981,6.02610721667325e-05,0.000668829953082585,0.00139388501792712,0.000594636962814495
"Social Intelligence",0.00168780090210438,0.000862978273335973,0.000359028708386576,0.000143692365403027,0.00191531787422987,0.000519319001272375,0.00042532119174503,0.00284692728647431,0.000181713043666461
"McA-SL",0.00115180206298787,0.000586234269039963,0.00055796463249077,0.00230973375958104,0.00107176664120622,0.00252832690290448,8.87474115371438e-05,0.00106401967139356,4.84994115547807e-05
"Autism",0.00124564131047144,0.000630649750621626,1.59535884697201e-05,0.00199167765315268,0.000255332948534878,0.00289592664690303,0.000596389487485473,0.00107666372050991,0.000342276174951033
"Paranoia",0.0015995447020348,0.000294017961247031,0.000260430694616405,0.000592111534067084,0.00143456870102111,0.000754376986145428,0.0030994226929072,0.000735298581600838,0.000403029701877293
"ICAR",0.00113766110245561,0.000209752929941775,0.00161832655222173,0.00201208090379686,7.201068726846e-05,0.0027297167170544,0.00045659754899224,0.000358766946797169,0.000447824288067801
"Gullibility",0.00170378142183638,0.0011838422068134,0.000868552741899933,0.00132030346166326,0.000626723387488463,0.000769757099854002,0.000191110445346476,0.00092094075203395,0.00270704601574345
"Credulity",0.001685827928245,0.00156323543089316,0.000623808682269452,0.000384305802923153,0.000103667044155137,0.000798611412905911,0.00145387379267872,0.000944514818171318,0.00255402949670979
"Mistrust",0.00107428670792319,0.00168753661413444,0.000530997361339258,0.00113201297939268,0.00243692978335693,0.000383160452884781,0.00203528684359058,0.000220755176336044,0.000397684016064857
"Trust",0.000293280493888008,0.00267308548515565,0.00152755858094488,0.00139265518893888,0.000288254859110935,0.000941201432646944,0.00128816786409644,0.000986308741191812,0.000945803609529169
"Social Intelligence",0.00174775123994755,0.000842496505578128,0.000899259366761108,0.000275684477125344,0.00139882614745798,4.88142033667573e-05,0.000707202246227253,0.00297187843875423,0.000244135234350451
"McA-SL",0.00106104556159109,0.00106488863533745,0.00210499072015383,0.000760763127446345,0.00220682613342341,0.00131812806156604,0.000224505232278097,0.00133343738350915,0.00054262972424388
"Autism",0.00115256959953407,6.30259205407033e-06,0.00168479824081536,0.00230179698042466,0.000780533046393756,0.00189478481582835,0.00101189755721134,0.00113941970237325,0.00011434109044293
"Paranoia",0.00148723439232615,0.000523280613156407,0.00124254020618009,0.000941628689368524,0.00146066414933472,0.000977555360136247,0.00250299884267506,0.00109595365683267,0.000726958489819434
"ICAR",0.000444430977906546,0.000325366012121931,0.0031752391465397,0.00217049539552882,0.000588089278555438,0.000330244524557997,0.000324010890381722,0.000457862903253329,0.000365912863246177
"Gullibility",0.00173570607340278,0.000702398759231452,0.00115774848160198,0.00165191379896778,8.87282469021211e-05,0.000404069568917661,0.000212161015187207,0.00086705564581967,0.00273071729702551
"Credulity",0.00170380911871502,0.00129648319850428,0.00120595361079136,0.000846104577351032,0.000513427795485426,3.49819374907465e-05,0.000506903833678159,0.0011044762887397,0.00273939729314152
"Mistrust",0.0011885535898388,0.00169890793958828,0.000133252845739727,0.000213950808336394,0.00231680811652025,0.00136900186430994,0.00192580722830544,0.000720043067705766,0.000410559927899482
"Trust",0.000113369446745061,0.00285736464049394,0.000913413184455675,0.00102744159050525,0.00154558347402602,0.00100276398824115,0.000626732359321657,0.0013452659871126,0.000579445333714646
"Social Intelligence",0.00166217366287142,7.8128516049942e-05,0.000173677973788797,0.00057940211133253,0.00191056530924159,0.000685103998981373,8.15447370121387e-05,0.00293031744688328,0.000390085414108044
"McA-SL",0.00132448440187634,0.0009950528692331,0.000685035890450991,0.00134379111202113,0.00125046670892324,0.00245608675790979,0.00170532166706784,0.000689702520783312,2.68593524363683e-05
"Autism",0.00125448752970358,0.000863183559553625,0.00132730189924994,0.00177024071356242,0.000856271614875021,0.00234168777823365,0.000275399848944496,0.00151957201692386,0.000429005529150628
"Paranoia",0.00153964560003282,0.00096320467511743,9.95097798025965e-05,0.00121144247463441,0.00129580639143081,0.000928175402818474,0.0029156319400831,0.000344900825968598,0.000252474042725363
"ICAR",0.000579616463650783,0.000862410424589403,0.00299666398613034,9.37212202176076e-05,0.00209646933870653,0.000932058363222788,0.00062644999476448,0.000520771145252731,6.2893874712958e-05
"Gullibility",0.00159799801131862,0.00147657170877059,0.000821944469895477,0.000636870397543902,0.00131106016510507,0.000645869954707501,0.00052436814799501,0.000849713718809171,0.00265554883523861
"Credulity",0.00163223398477965,0.00161970164000933,6.59866774546075e-05,0.000420465392064801,0.00073811729033737,0.00105643553803227,0.000892380797077138,0.000834396290106192,0.0027162105206534
"Mistrust",0.00118886536585279,0.00189788552952453,0.000271668819718651,0.00100379647144588,0.00012394401181458,0.00042196111909932,0.00302304385246032,0.000375881436760427,0.000655533418299293
"Trust",0.000159053467979625,0.00252225081743311,0.00137447543438036,3.7545067524306e-05,0.000815540798537434,0.00163373423776944,0.00152134512292039,0.00129724591566342,0.000625162502068805
"Social Intelligence",0.00168075173683498,0.000558470237233715,0.000118106450977916,0.00173617290585808,0.000483919715565231,0.00119443810294178,8.38711503040883e-05,0.00285374132461732,0.000152330265864042
"McA-SL",0.0014762452571465,0.000115669142029984,0.00135587460019603,0.0018064871051982,2.69520271911493e-05,0.00276509788935402,0.000551812550068082,0.000731921617365725,0.000467792586271668
"Autism",0.0013489500058709,0.000124449931364812,0.00158712958879698,0.000976544663338532,0.00267634385269984,0.000989824729037351,0.000406462375423409,0.00145478399933192,0.000517734223003738
"Paranoia",0.00147772388745529,0.00038480649011907,7.58019581511445e-05,0.00267740038016886,0.00112380175659798,0.000835896347497902,0.00161438121972577,0.00130018757672965,0.00048545833584351
"ICAR",0.000573463742873804,0.000259617542841018,0.00325023916121179,0.00189458076836937,0.000133077211697324,0.000105831711085519,0.000394280765205263,0.00110857150673078,0.00019222167260206
"Gullibility",0.0017768995824098,0.00128199322340825,0.000252317399523704,0.000719083032183523,0.000142224346088657,0.00156807935383173,0.00113169868963771,0.000835696600037686,0.00248196402389611
"Credulity",0.00191313009583103,0.00129229425359472,3.94785276829329e-06,0.0007316027763321,0.000449577139733162,0.000694442884056422,0.00050172395518191,0.000241435053699135,0.00302328666429896
"Mistrust",0.0010516301839388,0.00191365910761539,0.000791860115755299,0.00139781918813274,0.000961063949325332,0.000627764511603279,0.00269169244386185,0.00028906244804135,6.74117386032409e-05
